ylogistic,xdpend,ydpend,xlorenz,ylorenz,zlorenz
9.053102289745448283e-01,-3.551398257442078821e-01,-2.964182325108550078e-02,1.284887965231818185e+01,2.066528532636225890e+01,2.216528559582958380e+01
3.257497494966877793e-01,-3.672289896180428448e-01,-2.597687354320436098e-02,1.363052021972258920e+01,2.120832790494696596e+01,2.422939507038126550e+01
8.346200307582252176e-01,-3.791424519872711452e-01,-2.298070683028560074e-02,1.438830098824502635e+01,2.151019769323503539e+01,2.647400252720306213e+01
5.245118530583847694e-01,-3.908424361384218448e-01,-2.068320562005216898e-02,1.510049065874402707e+01,2.151466082576171956e+01,2.886289286707175350e+01
9.477168424266477764e-01,-4.022861840971084235e-01,-1.911205551771243474e-02,1.574190767544579650e+01,2.116921316071696424e+01,3.134193886256155892e+01
1.882885902285465207e-01,-4.134254044365465730e-01,-1.829235256298323078e-02,1.628463822397291239e+01,2.043143609879551192e+01,3.383848734447542483e+01
5.807767886695134329e-01,-4.242056622214918638e-01,-1.824601194729303516e-02,1.669931801145517269e+01,1.927634519600729135e+01,3.626320033964931611e+01
9.252054195665148084e-01,-4.345657463780067120e-01,-1.899091400836345339e-02,1.695702072991038278e+01,1.770368364140553652e+01,3.851507897185798868e+01
2.629613344508036077e-01,-4.444370793129546193e-01,-2.053971458876074213e-02,1.703168702105989851e+01,1.574360268396707419e+01,4.048989912070942410e+01
7.364881499316936475e-01,-4.537432787904294718e-01,-2.289824545403366940e-02,1.690287858735061732e+01,1.345892612964206236e+01,4.209143464613256214e+01
7.374787487791621965e-01,-4.624000428808328067e-01,-2.606344591694216561e-02,1.655848334157976254e+01,1.094247877889399412e+01,4.324380202697481224e+01
7.356946067374775522e-01,-4.703156034130748231e-01,-3.002081196396745935e-02,1.599688288531118552e+01,8.308911571845031929e+00,4.390239835267446011e+01
7.389025989484899748e-01,-4.773920749747750936e-01,-3.474144958662336163e-02,1.522808575396457087e+01,5.681934415693592477e+00,4.406068824180075438e+01
7.331170832194964238e-01,-4.835280674562695280e-01,-4.017898229722877829e-02,1.427347062013747347e+01,3.179379693398332929e+00,4.375083953169777118e+01
7.434944169426905836e-01,-4.886228978550913871e-01,-4.626680832612681260e-02,1.316406152746355929e+01,8.993944434824689971e-01,4.303781246782722292e+01
7.246997818874086894e-01,-4.925825142126994405e-01,-5.291645351538586811e-02,1.193759481906545084e+01,-1.089186386601718182e+00,4.200839084722489503e+01
7.581380304750535704e-01,-4.953268251965490809e-01,-6.001794602595803690e-02,1.063491669849873489e+01,-2.750559462748459083e+00,4.075800440567247307e+01
6.967860774453491501e-01,-4.967975000259727270e-01,-6.744301200869395885e-02,9.296369082374015491e+00,-4.079857009055039896e+00,3.937846872056721281e+01
8.028459109499574975e-01,-4.969647325551200812e-01,-7.505136279357879636e-02,7.958746473231109952e+00,-5.096842887150898171e+00,3.794896639419482653e+01
6.014805460393835013e-01,-4.958312707521028706e-01,-8.269942525288524748e-02,6.653187537192908785e+00,-5.837687470300318537e+00,3.653122265693439630e+01
9.108664553470845471e-01,-4.934325012616110895e-01,-9.024994609276279500e-02,5.404100036443585608e+00,-6.346908838178651813e+00,3.516854265343966546e+01
3.085172723079842583e-01,-4.898324568120595024e-01,-9.758047599678762452e-02,4.228999148981362310e+00,-6.670834965943872596e+00,3.388760431803537898e+01
8.106705869833762401e-01,-4.851167930743991441e-01,-1.045890984878043023e-01,3.139015737488838553e+00,-6.853113352789540258e+00,3.270171235693365475e+01
5.832383882569368572e-01,-4.793844713712929750e-01,-1.111967272966467163e-01,2.139802828461000672e+00,-6.932169710077249469e+00,3.161443738172222240e+01
9.236712087374722158e-01,-4.727398539805032218e-01,-1.173462992282331696e-01,1.232605574607175569e+00,-6.940189846303520760e+00,3.062294557322174171e+01
2.679102861703311356e-01,-4.652863510926414370e-01,-1.229998312422970475e-01,4.153260325161060029e-01,-6.903118521194929080e+00,2.972068644785005986e+01
7.453105859909572306e-01,-4.571220525493487341e-01,-1.281344440390642936e-01,-3.165184228549975387e-01,-6.841233794738878160e+00,2.889936529201193594e+01
7.213263223229381405e-01,-4.483372388570813771e-01,-1.327382386767808065e-01,-9.689899600433855564e-01,-6.769974799953508260e+00,2.815027298498490893e+01
7.638557043786109446e-01,-4.390133835274270258e-01,-1.368065788562265461e-01,-1.549088444034397938e+00,-6.700818921816812157e+00,2.746510558058437823e+01
6.854446356140948549e-01,-4.292231946546611887e-01,-1.403390290190828504e-01,-2.064261491812639626e+00,-6.642096720237596230e+00,2.683641282632372693e+01
8.193190910634311486e-01,-4.190312990078702282e-01,-1.433369943626390808e-01,-2.522045014655135198e+00,-6.599695234985090586e+00,2.625779594109048887e+01
5.625342087132118030e-01,-4.084952713153260917e-01,-1.458019985441515731e-01,-2.929810036688130559e+00,-6.577637453248086352e+00,2.572394780799798042e+01
9.351399964143273236e-01,-3.976668093702044882e-01,-1.477344920067101830e-01,-3.294592778344126227e+00,-6.578545084277140909e+00,2.523060240224089412e+01
2.304820973780489501e-01,-3.865929341006246744e-01,-1.491330802985504633e-01,-3.622988008937427562e+00,-6.604000006693777181e+00,2.477443850743983589e+01
6.739683806318050863e-01,-3.753171464923167333e-01,-1.499940763310024794e-01,-3.921089208713062657e+00,-6.654821712723197003e+00,2.435296636079915800e+01
8.349930096533200174e-01,-3.638805107356052893e-01,-1.503113014961332261e-01,-4.194462459114076225e+00,-6.731276938060804405e+00,2.396441424399332831e+01
5.235627972369604199e-01,-3.523226514942717214e-01,-1.500760811183861065e-01,-4.448143907008748954e+00,-6.833235298221251419e+00,2.360762420029199049e+01
9.478902194282056159e-01,-3.406826648774258226e-01,-1.492773976343046982e-01,-4.686653046129999112e+00,-6.960282141746677809e+00,2.328196100243960132e+01
1.876985350941045294e-01,-3.289999488153874663e-01,-1.479021803409803215e-01,-4.914015955691667159e+00,-7.111797438725976583e+00,2.298723537751995138e+01
5.793776210670006366e-01,-3.173149519915544059e-01,-1.459357183785466305e-01,-5.133794103995097835e+00,-7.287007517708653737e+00,2.272364067087696071e+01
9.260569344402258540e-01,-3.056698477097712363e-01,-1.433621961167043102e-01,-5.349115445366453336e+00,-7.485014866675681056e+00,2.249170113648647984e+01
2.602068567385089071e-01,-2.941091273113486948e-01,-1.401653518288599187e-01,-5.562705387497375753e+00,-7.704809983294071074e+00,2.229222955349770885e+01
7.314971440901411048e-01,-2.826801054897677412e-01,-1.363292643093889644e-01,-5.776915847077045640e+00,-7.945268337594696639e+00,2.212629167134306130e+01
7.463544746568121502e-01,-2.714333233401293177e-01,-1.318392722300568698e-01,-5.993751096128811184e+00,-8.205134841468016305e+00,2.199517493815564606e+01
7.193759967029511593e-01,-2.604228288125517987e-01,-1.266830277453029618e-01,-6.214889470662731341e+00,-8.482997761018250316e+00,2.190035898205437093e+01
7.671218538682297305e-01,-2.497063080882789832e-01,-1.208516798754728089e-01,-6.441700299698283061e+00,-8.777253730780595120e+00,2.184348534264906050e+01
6.788544777068004077e-01,-2.393450359955105744e-01,-1.143411731018296601e-01,-6.675255642806514622e+00,-9.086065416606333045e+00,2.182632396844158151e+01
8.284420880560650069e-01,-2.294036113010506084e-01,-1.071536332400161162e-01,-6.916336620186496198e+00,-9.407313420105467117e+00,2.185073400263435062e+01
5.400780202148137699e-01,-2.199494420840926445e-01,-9.929879439485399251e-02,-7.165434300178393556e+00,-9.738544221952889046e+00,2.191861638983456473e+01
9.438962587235116830e-01,-2.110519525538115393e-01,-9.079540161966863365e-02,-7.422745292355843461e+00,-1.007691632686158201e+01,2.203185587873553075e+01
2.012332236668228636e-01,-2.027814942628891892e-01,-8.167250163889175352e-02,-7.688162395806417138e+00,-1.041914730039513692e+01,2.219225011471640840e+01
6.108059707660289384e-01,-1.952079646751751496e-01,-7.197051658453004763e-02,-7.961260886265288939e+00,-1.076146507011404907e+01,2.240142376886958075e+01
9.033437400018722307e-01,-1.883991632960080320e-01,-6.174198340467458579e-02,-8.241281304650165396e+00,-1.109956767908964004e+01,2.266072610636992124e+01
3.317925441249479079e-01,-1.824189491090118243e-01,-5.105184267859692870e-02,-8.527109942094112327e+00,-1.142859658349854612e+01,2.297111113714684194e+01
8.424837567945612227e-01,-1.773252984359682816e-01,-3.997717835442907153e-02,-8.817258606234556595e+00,-1.174312949986477506e+01,2.333300059863247000e+01
5.042785300611586363e-01,-1.731683928370514602e-01,-2.860634661817648347e-02,-9.109845695597577730e+00,-1.203719961123612059e+01,2.374613156913503786e+01
9.499304378859597664e-01,-1.699888873807321177e-01,-1.703748934352356317e-02,-9.402581087161431483e+00,-1.230434846526929427e+01,2.420939255084088870e+01
1.807378840422443067e-01,-1.678165067336225835e-01,-5.376491278484457452e-03,-9.692757824972217051e+00,-1.253771991971976796e+01,2.472065439320381230e+01
5.626724649938708023e-01,-1.666690975883830528e-01,6.265489965470438793e-03,-9.977254034446971787e+00,-1.273020174843319019e+01,2.527660536912880573e+01
9.350742161000497044e-01,-1.665522203809407797e-01,1.777473828882658244e-02,-1.025254880584559380e+01,-1.287461973163136619e+01,2.587260287147292814e+01
2.306996206427235352e-01,-1.674593047288268077e-01,2.903772680440198581e-02,-1.051475589842417158e+01,-1.296398596321144758e+01,2.650255722444327944e+01
6.744137615765025684e-01,-1.693723318934950428e-01,3.994369148570879602e-02,-1.075967890490289847e+01,-1.299179855614771029e+01,2.715886550200503535e+01
8.344033911363927247e-01,-1.722629519195290337e-01,5.038684901224525087e-02,-1.098289087002737929e+01,-1.295238394172885776e+01,2.783241436767986698e+01
5.250626135866267585e-01,-1.760939095913220398e-01,6.026814528708318575e-02,-1.117984017719752643e+01,-1.284126584942313443e+01,2.851267006988087616e+01
9.476130885207881827e-01,-1.808206342095380614e-01,6.949646791263411338e-02,-1.134598274442008758e+01,-1.265553749647989434e+01,2.918787015781170524e+01
1.886415873425479617e-01,-1.863928608801130038e-01,7.798933451708385534e-02,-1.147693821962606897e+01,-1.239420657838366324e+01,2.984532476126709000e+01
5.816125676962409230e-01,-1.927561672553596839e-01,8.567310420087850820e-02,-1.156866505550182822e+01,-1.205847772979774035e+01,3.047182538169801802e+01
9.246896774173006817e-01,-1.998533450137442713e-01,9.248279867955079558e-02,-1.161764632293141908e+01,-1.165193575333423937e+01,3.105414669812071438e+01
2.646269760017185280e-01,-2.076255553148243227e-01,9.836163025235777901e-02,-1.162107526597170093e+01,-1.118059643422974503e+01,3.157961329127940076e+01
7.394782503808366991e-01,-2.160132472273434412e-01,1.032603341646565059e-01,-1.157702738279750498e+01,-1.065280091507714211e+01,3.203669053160736269e+01
7.320706368592263535e-01,-2.249568410004326169e-01,1.071363925667530859e-01,-1.148460473602546905e+01,-1.007894413772339171e+01,3.241554967410277754e+01
7.453442341294617135e-01,-2.343971931399019271e-01,1.099532220724094289e-01,-1.134403867619526096e+01,-9.471046269352592972e+00,3.270855386007679755e+01
7.212635857618259205e-01,-2.442758687884242497e-01,1.116793795863983974e-01,-1.115673943551099434e+01,-8.842195635682470467e+00,3.291061588046425612e+01
7.639612173401125750e-01,-2.545352530765023213e-01,1.122878250439557912e-01,-1.092528505552814266e+01,-8.205909060863424642e+00,3.301939048238349272e+01
6.852330078132382596e-01,-2.651185284260630382e-01,1.117552667012425699e-01,-1.065334745606167033e+01,-7.575467252004344232e+00,3.303528229451506348e+01
8.196171847025509605e-01,-2.759695467578878181e-01,1.100616035016205585e-01,-1.034555943565593772e+01,-6.963286461256057436e+00,3.296127216349653821e+01
5.618104499226985737e-01,-2.870326198709969856e-01,1.071894713575834435e-01,-1.000733213821594880e+01,-6.380382236204309443e+00,3.280258597442031743e+01
9.354819794653435050e-01,-2.982522462079306713e-01,1.031238956614953933e-01,-9.644637148014785666e+00,-5.835967684158650748e+00,3.256624704854722552e+01
2.293506931315953123e-01,-3.095727900983162306e-01,9.785204888961805680e-02,-9.263770201629172973e+00,-5.337210048202749135e+00,3.226056314697497385e+01
6.716460202282780179e-01,-3.209381241975505228e-01,9.136311135807402561e-02,-8.871114186286529701e+00,-4.889149168489660191e+00,3.189460080188891666e+01
8.380430462112156142e-01,-3.322912429112064303e-01,8.364823336174803670e-02,-8.472917684506843017e+00,-4.494763192569166677e+00,3.147769380397713590e+01
5.157622158513193167e-01,-3.435738522830380504e-01,7.470059825919407592e-02,-8.075102235313075028e+00,-4.155153427313297954e+00,3.101902129564496136e+01
9.490558996955343884e-01,-3.547259391720400390e-01,6.451558838123461204e-02,-7.683107354513097675e+00,-3.869812836910961007e+00,3.052727688497977354e+01
1.837254360048098112e-01,-3.656853213796725233e-01,5.309105875938570362e-02,-7.301777902752884408e+00,-3.636941312323060949e+00,3.001043628513595962e+01
5.698875206446788466e-01,-3.763871797615646608e-01,4.042772759517736236e-02,-6.935294243709901885e+00,-3.453774306782846804e+00,2.947561932649067984e+01
9.314397909409304344e-01,-3.867635735974629396e-01,2.652969719968428439e-02,-6.587142250017196332e+00,-3.316898021505839456e+00,2.892903396974221408e+01
2.426668858128157025e-01,-3.967429425777516672e-01,1.140512471732622705e-02,-6.260117827166060245e+00,-3.222532252152879639e+00,2.837598542473378416e+01
6.983627397023570715e-01,-4.062496009116882134e-01,-4.932931185185197680e-03,-5.956359269664742051e+00,-3.166769799030044741e+00,2.782093220945933254e+01
8.004784492915446581e-01,-4.152032378156342851e-01,-2.246545519057012094e-02,-5.677400322601272364e+00,-3.145768021980597240e+00,2.726757213390652268e+01
6.069082657431247307e-01,-4.235184458764525428e-01,-4.116617163868045715e-02,-5.424237092539204497e+00,-3.155893203793203927e+00,2.671894382892345021e+01
9.065683663200302389e-01,-4.311043161663900558e-01,-6.099994648358111893e-02,-5.197402703664604218e+00,-3.193821795763068572e+00,2.617753272676713650e+01
3.218682213298744710e-01,-4.378641618584171447e-01,-8.192084870460010493e-02,-4.997044612874450564e+00,-3.256604541137845477e+00,2.564537370930747784e+01
8.294224638257060578e-01,-4.436954626609846963e-01,-1.038698305152883222e-01,-4.823000605700790366e+00,-3.341700221938843640e+00,2.512414557426579975e+01
5.376271932426052169e-01,-4.484901694834380614e-01,-1.267720104825862115e-01,-4.674870567324595605e+00,-3.446985696091688478e+00,2.461525483374494527e+01
9.446199384489979423e-01,-4.521355600741681080e-01,-1.505335941470737349e-01,-4.552082080201304670e+00,-3.570748294686971303e+00,2.411990810709544775e+01
1.987898192677152731e-01,-4.545158954783988237e-01,-1.750385585603415339e-01,-4.453948701649871111e+00,-3.711665779492353323e+00,2.363917355113075303e+01
6.052352226882524722e-01,-4.555151753154917937e-01,-2.001453782908421131e-01,-4.379720409434119333e+00,-3.868778094698045678e+00,2.317403248231737933e+01
9.079170820418647203e-01,-4.550212924595298802e-01,-2.256842833930464143e-01,-4.328626177960511967e+00,-4.041454198075672188e+00,2.272542269982318075e+01
3.176938858781123143e-01,-4.529317975665951290e-01,-2.514557976365052183e-01,-4.299908979972028256e+00,-4.229356389887132472e+00,2.229427512080708595e+01
8.237050268643535400e-01,-4.491612384813183367e-01,-2.772315357061589380e-01,-4.292853720963538677e+00,-4.432403802441175600e+00,2.188154527853894038e+01
5.518172112144429375e-01,-4.436496042726437161e-01,-3.027583012772013249e-01,-4.306808729111302192e+00,-4.650736075592474705e+00,2.148824107752153267e+01
9.397969111634396633e-01,-4.363708249607016199e-01,-3.277662406423291763e-01,-4.341201463759419177e+00,-4.884677716528536884e+00,2.111544799525557892e+01
2.149989723381707241e-01,-4.273397449411966975e-01,-3.519810323134154317e-01,-4.395549089036331125e+00,-5.134703211766495023e+00,2.076435269775198122e+01
6.413427740804646948e-01,-4.166158150238607472e-01,-3.751389359571407622e-01,-4.469464501309347249e+00,-5.401402608728674615e+00,2.043626581155245603e+01
8.740844368179071511e-01,-4.043022036172169709e-01,-3.970023898835561282e-01,-4.562658312051279808e+00,-5.685446997167449723e+00,2.013264437452827593e+01
4.182311696963910697e-01,-3.905400981902563129e-01,-4.173733356485166968e-01,-4.674937180562896977e+00,-5.987553082579994523e+00,1.985511426905313570e+01
9.245926618849624745e-01,-3.754992397583726826e-01,-4.361019403981477027e-01,-4.806198770764606998e+00,-6.308445843104591333e+00,1.960549271676095984e+01
